timecode_ns,devicetime_ns
59249941636782,10031230459799
59249941636794,10031230459811
59249974872577,10031263695449
59249974964928,10031263787799
59249974964940,10031263787811
59250008197699,10031297020449
59250008293049,10031297115799
59250008293061,10031297115811
59250041531587,10031330354286
59250041621100,10031330443799
59250041621112,10031330443811
59250074859636,10031363682249
59250074949187,10031363771799
59250074949199,10031363771811
59250108212644,10031397035124
59250108309320,10031397131799
59250108309332,10031397131811
59250141547723,10031430370074
59250141637449,10031430459799
59250141637461,10031430459811
59250174878189,10031463700411
59250174965578,10031463787799
59250174965590,10031463787811
59250208195891,10031497017949
59250208293742,10031497115799
59250208293754,10031497115811
59250241531316,10031530353124
59250241621991,10031530443799
59250241622003,10031530443811
59250274855490,10031563677161
59250274950128,10031563771799
59250274950140,10031563771811
59250308219012,10031597040749
59250308310061,10031597131799
59250308310073,10031597131811
59250341541580,10031630363411
59250341637969,10031630459799
59250341637981,10031630459811
59250374872200,10031663693699
59250374966301,10031663787799
59250374966313,10031663787811
59250408206142,10031697027499
59250408294442,10031697115799
59250408294454,10031697115811
59250442379574,10031731200786
59250442470588,10031731291799
59250442470600,10031731291811
59250475707254,10031764528324
59250475798729,10031764619799
59250475798741,10031764619811
59250508279017,10031797099949
59250508374868,10031797195799
59250508374880,10031797195811
59250541611784,10031830432574
59250541703009,10031830523799
59250541703021,10031830523811
59250574936908,10031863757574
59250575031134,10031863851799
59250575031146,10031863851811
59250608266889,10031897087449
59250608359240,10031897179799
59250608359252,10031897179811
59250641593491,10031930413824
59250641687466,10031930507799
59250641687478,10031930507811
59250674923818,10031963743911
59250675015706,10031963835799
59250675015718,10031963835811
59250708259133,10031997079124
59250708343808,10031997163799
59250708343820,10031997163811
59250741586554,10032030406449
59250741671904,10032030491799
59250741671916,10032030491811
59250774906777,10032063726536
59250775000040,10032063819799
59250775000052,10032063819811
59250808237951,10032097057574
59250808328176,10032097147799
59250808328188,10032097147811
59250841565423,10032130384911
59250841656312,10032130475799
59250841656324,10032130475811
59250874892897,10032163712249
59250874984448,10032163803799
59250874984460,10032163803811
59250908220316,10032197039536
59250908312580,10032197131799
59250908312592,10032197131811
59250941547777,10032230366874
59250941640703,10032230459799
59250941640715,10032230459811
59250974875231,10032263694199
59250974968832,10032263787799
59250974968844,10032263787811
59251008206410,10032297025249
59251008296961,10032297115799
59251008296973,10032297115811
59251041533853,10032330352574
59251041625078,10032330443799
59251041625090,10032330443811
59251074861279,10032363679911
59251074953168,10032363771799
59251074953180,10032363771811
59251108188708,10032397007249
59251108281258,10032397099799
59251108281270,10032397099811
59251141549591,10032430368074
59251141641316,10032430459799
59251141641328,10032430459811
59251174877062,10032463695411
59251174969450,10032463787799
59251174969462,10032463787811
59251208204534,10032497022749
59251208297585,10032497115799
59251208297597,10032497115811
59251241535706,10032530353786
59251241625719,10032530443799
59251241625731,10032530443811
59251274863178,10032563681124
59251274953854,10032563771799
59251274953866,10032563771811
59251308205513,10032597023324
59251308281988,10032597099799
59251308282000,10032597099811
59251341550022,10032630367699
59251341642123,10032630459799
59251341642135,10032630459811
59251374877494,10032663695036
59251374970257,10032663787799
59251374970269,10032663787811
59251408204966,10032697022374
59251408298391,10032697115799
59251408298403,10032697115811
59251441532387,10032730349661
59251441626526,10032730443799
59251441626538,10032730443811
59251475708863,10032764525999
59251475802664,10032764619799
59251475802676,10032764619811
59251508284156,10032797101161
59251508378795,10032797195799
59251508378807,10032797195811
59251541611166,10032830428036
59251541706929,10032830523799
59251541706941,10032830523811
59251574938655,10032863755374
59251575035081,10032863851799
59251575035093,10032863851811
59251608267355,10032897083874
59251608363280,10032897179799
59251608363292,10032897179811
59251641602100,10032930418449
59251641691450,10032930507799
59251641691462,10032930507811
59251674919599,10032963735786
59251675019612,10032963835799
59251675019624,10032963835811
59251708254492,10032997070536
59251708347755,10032997163799
59251708347767,10032997163811
59251741585719,10033030401624
59251741675894,10033030491799
59251741675906,10033030491811
59251774920537,10033063736374
59251775003962,10033063819799
59251775003974,10033063819811
59251808233082,10033097048786
59251808332095,10033097147799
59251808332107,10033097147811
59251841561303,10033130376874
59251841660229,10033130475799
59251841660241,10033130475811
59251874891099,10033163706536
59251874988362,10033163803799
59251874988374,10033163803811
59251908227195,10033197042499
59251908316495,10033197131799
59251908316507,10033197131811
59251941546996,10033230362161
59251941644635,10033230459799
59251941644647,10033230459811
59251974880549,10033263695574
59251974972774,10033263787799
59251974972786,10033263787811
59252008200807,10033297015749
59252008300858,10033297115799
59252008300870,10033297115811
59252041529928,10033330344786
59252041628941,10033330443799
59252041628953,10033330443811
59252074861377,10033363676161
59252074957015,10033363771799
59252074957027,10033363771811
59252108188944,10033397003624
59252108285120,10033397099799
59252108285132,10033397099811
59252141520843,10033430335286
59252141613356,10033430427799
59252141613368,10033430427811
59252174878212,10033463692536
59252174973475,10033463787799
59252174973487,10033463787811
59252208214024,10033497028161
59252208301662,10033497115799
59252208301674,10033497115811
59252241539086,10033530353036
59252241629850,10033530443799
59252241629862,10033530443811
59252274862967,10033563676749
59252274958018,10033563771799
59252274958030,10033563771811
59252308190255,10033597003949
59252308286105,10033597099799
59252308286117,10033597099811
59252341516825,10033630330449
59252341614175,10033630427799
59252341614187,10033630427811
59252374884691,10033663698124
59252374974367,10033663787799
59252374974379,10033663787811
59252408205208,10033697018536
59252408302471,10033697115799
59252408302483,10033697115811
59252442397316,10033731210536
59252442462579,10033731275799
59252442462591,10033731275811
59252475716634,10033764529749
59252475790684,10033764603799
59252475790696,10033764603811
59252508303773,10033797116786
59252508366786,10033797179799
59252508366798,10033797179811
59252541597291,10033830410199
59252541694891,10033830507799
59252541694903,10033830507811
59252574927071,10033863739874
59252575022996,10033863835799
59252575023008,10033863835811
59252608253156,10033897065786
59252608351170,10033897163799
59252608351182,10033897163811
59252641594368,10033930406661
59252641679507,10033930491799
59252641679519,10033930491811
59252674924427,10033963736536
59252675007690,10033963819799
59252675007702,10033963819811
59252708259316,10033997071286
59252708335829,10033997147799
59252708335841,10033997147811
59252741571897,10034030383749
59252741663947,10034030475799
59252741663959,10034030475811
59252774899340,10034063711074
59252774992065,10034063803799
59252774992077,10034063803811
59252808228583,10034097040199
59252808320184,10034097131799
59252808320196,10034097131811
59252841547413,10034130358911
59252841648302,10034130459799
59252841648314,10034130459811
59252874883846,10034163695249
59252874976396,10034163787799
59252874976408,10034163787811
59252908210766,10034197022074
59252908304492,10034197115799
59252908304504,10034197115811
59252941538738,10034230349824
59252941632713,10034230443799
59252941632725,10034230443811
59252974867821,10034263678949
59252974960671,10034263771799
59252974960683,10034263771811
59253008189585,10034297000624
59253008288760,10034297099799
59253008288772,10034297099811
59253041523978,10034330334874
59253041616903,10034330427799
59253041616915,10034330427811
59253074898158,10034363708911
59253074993047,10034363803799
59253074993059,10034363803811
59253108231589,10034397042199
59253108321190,10034397131799
59253108321202,10034397131811
59253141555983,10034430366449
59253141649333,10034430459799
59253141649345,10034430459811
59253174881745,10034463692036
59253174977508,10034463787799
59253174977520,10034463787811
59253208206014,10034497016286
59253208305524,10034497115799
59253208305536,10034497115811
59253241537149,10034530347749
59253241633202,10034530443799
59253241633214,10034530443811
59253274865195,10034563674999
59253274961996,10034563771799
59253274962008,10034563771811
59253308194717,10034597004324
59253308290192,10034597099799
59253308290204,10034597099811
59253341525174,10034630334824
59253341618148,10034630427799
59253341618160,10034630427811
59253374856943,10034663666949
59253374945794,10034663755799
59253374945806,10034663755811
59253408211834,10034697021624
59253408306010,10034697115799
59253408306022,10034697115811
59253441538425,10034730347999
59253441634225,10034730443799
59253441634237,10034730443811
59253474865015,10034763674374
59253474962441,10034763771799
59253474962453,10034763771811
59253508301681,10034797110824
59253508402657,10034797211799
59253508402669,10034797211811
59253541641147,10034830450074
59253541730873,10034830539799
59253541730885,10034830539811
59253574969663,10034863778374
59253575059088,10034863867799
59253575059100,10034863867811
59253608295157,10034897103661
59253608387296,10034897195799
59253608387308,10034897195811
59253641619703,10034930428036
59253641715466,10034930523799
59253641715478,10034930523811
59253674948124,10034963756324
59253675043599,10034963851799
59253675043611,10034963851811
59253708274404,10034997082449
59253708371755,10034997179799
59253708371767,10034997179811
59253741610363,10035030418199
59253741699963,10035030507799
59253741699975,10035030507811
59253774937824,10035063745536
59253775028086,10035063835799
59253775028098,10035063835811
59253808260251,10035097067949
59253808356102,10035097163799
59253808356114,10035097163811
59253841591477,10035130399036
59253841684241,10035130491799
59253841684253,10035130491811
59253874926004,10035163733574
59253875012227,10035163819799
59253875012239,10035163819811
59253908260306,10035197068374
59253908339731,10035197147799
59253908339743,10035197147811
59253941580456,10035230388249
59253941668007,10035230475799
59253941668019,10035230475811
59253974899232,10035263706749
59253974996283,10035263803799
59253974996295,10035263803811
59254008230544,10035297037786
59254008324558,10035297131799
59254008324570,10035297131811
59254041554408,10035330361374
59254041652834,10035330459799
59254041652846,10035330459811
59254074881964,10035363688699
59254074981065,10035363787799
59254074981077,10035363787811
59254108215495,10035397022124
59254108309171,10035397115799
59254108309183,10035397115811
59254141545291,10035430351786
59254141637304,10035430443799
59254141637316,10035430443811
59254174872762,10035463679124
59254174965437,10035463771799
59254174965449,10035463771811
59254208198847,10035497005036
59254208293611,10035497099799
59254208293623,10035497099811
59254241527602,10035530333536
59254241621866,10035530427799
59254241621878,10035530427811
59254274855043,10035563660874
59254274949968,10035563755799
59254274949980,10035563755811
59254308219451,10035597025249
59254308310001,10035597115799
59254308310013,10035597115811
59254341545287,10035630350949
59254341638138,10035630443799
59254341638150,10035630443811
59254374869108,10035663674574
59254374966334,10035663771799
59254374966346,10035663771811
59254408203944,10035697009324
59254408294418,10035697099799
59254408294430,10035697099811
59254441524794,10035730330199
59254441622394,10035730427799
59254441622406,10035730427811
59254474858357,10035763663786
59254474950370,10035763755799
59254474950382,10035763755811
59254508183121,10035796988574
59254508278346,10035797083799
59254508278358,10035797083811
59254541546272,10035830351749
59254541638322,10035830443799
59254541638334,10035830443811
59254574866312,10035863671624
59254574966489,10035863771799
59254574966501,10035863771811
59254608204285,10035897008949
59254608295136,10035897099799
59254608295148,10035897099811
59254641531924,10035930336286
59254641623438,10035930427799
59254641623450,10035930427811
59254674859402,10035963663624
59254674951577,10035963755799
59254674951589,10035963755811
59254708189111,10035996993286
59254708279624,10035997083799
59254708279636,10035997083811
59254741543712,10036030347824
59254741639688,10036030443799
59254741639700,10036030443811
59254774871170,10036063675161
59254774967809,10036063771799
59254774967821,10036063771811
59254808198629,10036097002499
59254808295930,10036097099799
59254808295942,10036097099811
59254841526069,10036130329824
59254841624044,10036130427799
59254841624056,10036130427811
59254874865756,10036163669499
59254874952056,10036163755799
59254874952068,10036163755811
59254908190505,10036196994286
59254908280019,10036197083799
59254908280031,10036197083811
59254941546684,10036230349999
59254941640485,10036230443800
59254941640497,10036230443812
59254974877868,10036263681074
59254974968593,10036263771799
59254974968605,10036263771811
59255008198563,10036297001661
59255008296701,10036297099799
59255008296713,10036297099811
59255041527177,10036330330161
59255041624816,10036330427799
59255041624828,10036330427811
59255074854624,10036363657499
59255074952924,10036363755799
59255074952936,10036363755811
59255108182001,10036396984824
59255108280976,10036397083799
59255108280988,10036397083811
59255141542980,10036430345661
59255141641119,10036430443799
59255141641131,10036430443811
59255174870564,10036463672999
59255174969365,10036463771799
59255174969377,10036463771811
59255208201847,10036497004036
59255208297611,10036497099799
59255208297623,10036497099811
59255241529363,10036530331374
59255241625788,10036530427799
59255241625800,10036530427811
59255274857685,10036563659661
59255274953824,10036563755799
59255274953836,10036563755811
59255308190117,10036596991874
59255308282042,10036597083799
59255308282054,10036597083811
59255341549935,10036630351536
59255341642199,10036630443799
59255341642211,10036630443811
59255374877387,10036663678874
59255374970312,10036663771799
59255374970324,10036663771811
59255408204826,10036697006199
59255408298426,10036697099799
59255408298438,10036697099811
59255441533239,10036730334499
59255441626539,10036730427799
59255441626551,10036730427811
59255474864390,10036763665536
59255474954653,10036763755799
59255474954665,10036763755811
59255508292167,10036797093199
59255508378767,10036797179799
59255508378779,10036797179811
59255541615455,10036830416374
59255541706880,10036830507799
59255541706892,10036830507811
59255574941518,10036863742324
59255575034993,10036863835799
59255575035005,10036863835811
59255608269961,10036897070624
59255608363136,10036897163799
59255608363148,10036897163811
59255641592157,10036930392624
59255641691332,10036930491799
59255641691344,10036930491811
59255674931898,10036963732286
59255675019412,10036963819799
59255675019424,10036963819811
59255708258979,10036997059199
59255708347580,10036997147799
59255708347592,10036997147811
59255741594847,10037030394949
59255741675698,10037030475799
59255741675710,10037030475811
59255774923385,10037063723411
59255775003773,10037063803799
59255775003785,10037063803811
59255808233076,10037097033124
59255808331751,10037097131799
59255808331763,10037097131811
59255841562254,10037130362324
59255841659729,10037130459799
59255841659741,10037130459811
59255874891907,10037163691999
59255874987707,10037163787799
59255874987719,10037163787811
59255908219210,10037197019324
59255908315685,10037197115799
59255908315697,10037197115811
59255941546313,10037230346449
59255941643663,10037230443799
59255941643675,10037230443811
59255974873591,10037263673749
59255974971641,10037263771799
59255974971653,10037263771811
59256008201011,10037297001074
59256008299738,10037297099799
59256008299750,10037297099811
59256041528803,10037330328411
59256041628192,10037330427799
59256041628204,10037330427811
59256074867470,10037363666624
59256074956646,10037363755799
59256074956658,10037363755811
59256108194013,10037396992786
59256108285027,10037397083799
59256108285039,10037397083811
59256141522841,10037430321499
59256141613141,10037430411799
59256141613153,10037430411811
59256174884312,10037463682949
59256174973162,10037463771799
59256174973174,10037463771811
59256208210821,10037497009324
59256208301296,10037497099799
59256208301308,10037497099811
59256241535917,10037530334286
59256241629431,10037530427799
59256241629443,10037530427811
59256274868715,10037563666949
59256274957565,10037563755799
59256274957577,10037563755811
59256308235024,10037597033124
59256308333699,10037597131799
59256308333711,10037597131811
59256341571483,10037630369449
59256341661834,10037630459799
59256341661846,10037630459811
59256374895668,10037663693499
59256374989968,10037663787799
59256374989980,10037663787811
59256408246339,10037697044036
59256408318102,10037697115799
59256408318114,10037697115811
59256442387390,10037731184949
59256442478240,10037731275799
59256442478252,10037731275811
59256475713524,10037764510949
59256475806374,10037764603799
59256475806386,10037764603811
59256508276580,10037797073874
59256508366506,10037797163799
59256508366518,10037797163811
59256541599039,10037830396199
59256541694640,10037830491799
59256541694652,10037830491811
59256574927477,10037863724499
59256575022777,10037863819799
59256575022789,10037863819811
59256608259326,10037897056161
59256608350965,10037897147799
59256608350977,10037897147811
59256641586656,10037930383199
59256641679257,10037930475799
59256641679269,10037930475811
59256674923669,10037963719999
59256675007469,10037963803799
59256675007481,10037963803811
59256708268447,10037997064661
59256708335585,10037997131799
59256708335597,10037997131811
59256741568562,10038030364661
59256741663701,10038030459799
59256741663713,10038030459811
59256774897053,10038063693036
59256774991816,10038063787799
59256774991828,10038063787811
59256808224831,10038097020699
59256808319932,10038097115799
59256808319944,10038097115811
59256841552622,10038130348374
59256841648047,10038130443799
59256841648059,10038130443811
59256874884062,10038163679699
59256874976163,10038163771799
59256874976175,10038163771811
59256908213460,10038197008949
59256908304311,10038197099799
59256908304323,10038197099811
59256941536622,10038230331911
59256941632510,10038230427799
59256941632522,10038230427811
59256974862412,10038263657661
59256974960550,10038263755799
59256974960562,10038263755811
59257008188219,10038296983411
59257008288608,10038297083799
59257008288620,10038297083811
59257041527916,10038330322874
59257041616841,10038330411799
59257041616853,10038330411811
59257074884914,10038363679786
59257074976927,10038363771799
59257074976939,10038363771811
59257108209434,10038397004324
59257108304908,10038397099799
59257108304920,10038397099811
59257141542708,10038430337749
59257141632759,10038430427799
59257141632771,10038430427811
59257174864210,10038463658786
59257174961224,10038463755799
59257174961236,10038463755811
59257208194160,10038496988449
59257208289511,10038497083799
59257208289523,10038497083811
59257241520247,10038530314411
59257241617635,10038530411799
59257241617647,10038530411811
59257274891177,10038563685249
59257274945727,10038563739799
59257274945739,10038563739811
59257308214926,10038597008824
59257308305901,10038597099799
59257308305913,10038597099811
59257341542371,10038630336161
59257341634010,10038630427799
59257341634022,10038630427811
59257374873518,10038663667199
59257374962118,10038663755799
59257374962130,10038663755811
59257408200963,10038696994536
59257408290226,10038697083799
59257408290238,10038697083811
59257441528409,10038730321874
59257441618334,10038730411799
59257441618346,10038730411811
59257475734645,10038764527999
59257475826445,10038764619799
59257475826457,10038764619811
59257508280076,10038797073324
59257508370551,10038797163799
59257508370563,10038797163811
59257541607521,10038830400661
59257541698659,10038830491799
59257541698671,10038830491811
59257574935011,10038863727999
59257575026812,10038863819799
59257575026824,10038863819811
59257608266254,10038897059036
59257608355017,10038897147799
59257608355029,10038897147811
59257641597337,10038930390074
59257641683063,10038930475799
59257641683075,10038930475811
59257674922993,10038963715500
59257675011293,10038963803799
59257675011305,10038963803811
59257708256936,10038997049324
59257708339411,10038997131799
59257708339423,10038997131811
59257741572256,10039030364499
59257741667557,10039030459799
59257741667569,10039030459811
59257774900352,10039063692449
59257774995703,10039063787799
59257774995715,10039063787811
59257808229423,10039097021374
59257808323848,10039097115799
59257808323860,10039097115811
59257841554769,10039130346574
59257841651994,10039130443799
59257841652006,10039130443811
59257874880343,10039163671999
59257874980143,10039163771799
59257874980155,10039163771811
59257908213364,10039197004874
59257908308290,10039197099799
59257908308302,10039197099811
59257941542385,10039230333786
59257941636398,10039230427799
59257941636410,10039230427811
59257974873956,10039263665249
59257974964506,10039263755799
59257974964518,10039263755811
59258008201789,10039296992999
59258008292589,10039297083799
59258008292601,10039297083811
59258041524490,10039330315661
59258041620629,10039330411799
59258041620641,10039330411811
59258074851202,10039363642249
59258074948752,10039363739799
59258074948764,10039363739811
59258108216265,10039397007199
59258108308865,10039397099799
59258108308877,10039397099811
59258141541639,10039430332411
59258141637028,10039430427799
59258141637040,10039430427811
59258174873715,10039463664324
59258174965190,10039463755799
59258174965202,10039463755811
59258208199128,10039496989536
59258208293392,10039497083799
59258208293404,10039497083811
59258241529466,10039530319624
59258241621641,10039530411799
59258241621653,10039530411811
59258274853579,10039563643661
59258274949717,10039563739799
59258274949729,10039563739811
59258308219870,10039597009786
59258308309883,10039597099799
59258308309895,10039597099811
59258341546324,10039630336161
59258341637963,10039630427799
59258341637975,10039630427811
59258374876583,10039663666249
59258374966133,10039663755799
59258374966145,10039663755811
59258408198099,10039696987749
59258408294149,10039697083799
59258408294161,10039697083811
59258441530741,10039730320374
59258441622166,10039730411799
59258441622178,10039730411811
59258474860833,10039763650449
59258474950183,10039763739799
59258474950195,10039763739811
59258508187686,10039796977286
59258508278199,10039797067799
59258508278211,10039797067811
59258541540116,10039830329699
59258541638216,10039830427799
59258541638228,10039830427811
59258574877816,10039863667249
59258574966368,10039863755799
59258574966380,10039863755811
59258608222154,10039897011074
59258608294880,10039897083799
59258608294892,10039897083811
59258641527874,10039930316449
59258641623225,10039930411799
59258641623237,10039930411811
59258674854480,10039963642824
59258674951456,10039963739799
59258674951468,10039963739811
59258708186239,10039996974499
59258708279539,10039997067799
59258708279551,10039997067811
59258741542845,10040030331074
59258741639570,10040030427799
59258741639582,10040030427811
59258774875282,10040063663411
59258774967670,10040063755799
59258774967682,10040063755811
59258808199632,10040096987661
59258808295770,10040097083799
59258808295782,10040097083811
59258841535159,10040130323074
59258841623885,10040130411799
59258841623897,10040130411811
59258874856928,10040163644949
59258874951776,10040163739799
59258874951788,10040163739811
59258908181950,10040196970574
59258908279176,10040197067799
59258908279188,10040197067811
59258941541684,10040230329949
59258941639535,10040230427799
59258941639547,10040230427811
59258974874879,10040263662786
59258974967893,10040263755799
59258974967905,10040263755811
59259008199275,10040296986824
59259008296251,10040297083799
59259008296263,10040297083811
59259041532258,10040330319449
59259041624609,10040330411799
59259041624621,10040330411811
59259074861474,10040363648374
59259074952899,10040363739799
59259074952911,10040363739811
59259108187704,10040396974536
59259108280967,10040397067799
59259108280979,10040397067811
59259141542567,10040430329324
59259141641043,10040430427799
59259141641055,10040430427811
59259174873859,10040463660374
59259174969284,10040463755799
59259174969296,10040463755811
59259208201425,10040496987699
59259208297526,10040497083799
59259208297538,10040497083811
59259241529909,10040530315999
59259241625709,10040530411799
59259241625721,10040530411811
59259274857292,10040563643324
59259274953767,10040563739799
59259274953779,10040563739811
59259308182229,10040596968074
59259308281955,10040597067799
59259308281967,10040597067811
59259341546726,10040630332449
59259341642076,10040630427799
59259341642088,10040630427811
59259374870225,10040663655824
59259374970201,10040663755799
59259374970213,10040663755811
59259408208850,10040696994324
59259408298325,10040697083799
59259408298337,10040697083811
59259441537274,10040730322624
59259441626449,10040730411799
59259441626461,10040730411811
59259474865898,10040763651124
59259474954574,10040763739799
59259474954586,10040763739811
59259508285060,10040797070161
59259508378698,10040797163799
59259508378710,10040797163811
59259541612309,10040830397286
59259541706822,10040830491799
59259541706834,10040830491811
59259574948355,10040863733199
59259575034955,10040863819799
59259575034967,10040863819811
59259608265857,10040897050536
59259608363120,10040897147799
59259608363132,10040897147811
59259641595687,10040930380199
59259641691288,10040930475799
59259641691300,10040930475811
59259674923167,10040963707536
59259675019431,10040963803799
59259675019443,10040963803811
59259708254433,10040997038574
59259708347658,10040997131799
59259708347670,10040997131811
59259741589454,10041030373374
59259741675879,10041030459799
59259741675891,10041030459811
59259774920537,10041063704411
59259775003926,10041063787799
59259775003938,10041063787811
59259808233089,10041097016874
59259808332014,10041097115799
59259808332026,10041097115811
59259841564214,10041130347911
59259841660102,10041130443799
59259841660114,10041130443811
59259874891641,10041163675249
59259874988191,10041163771799
59259874988203,10041163771811
59259908219054,10041197002574
59259908316279,10041197099799
59259908316291,10041197099811
59259941546456,10041230329874
59259941644382,10041230427799
59259941644394,10041230427811
59259974873671,10041263657199
59259974972268,10041263755799
59259974972280,10041263755811
59260008204163,10041296988286
59260008299677,10041297083799
59260008299689,10041297083811
59260041531761,10041330315574
59260041627987,10041330411799
59260041627999,10041330411811
59260074860371,10041363643874
59260074956297,10041363739799
59260074956309,10041363739811
59260108262507,10041397045699
59260108332607,10041397115799
59260108332619,10041397115811
59260141564067,10041430346949
59260141660918,10041430443799
59260141660930,10041430443811
59260174891714,10041463674286
59260174989228,10041463771799
59260174989240,10041463771811
59260208223062,10041497005324
59260208317538,10041497099799
59260208317550,10041497099811
59260241550659,10041530332661
59260241645797,10041530427799
59260241645809,10041530427811
59260274878093,10041563659999
59260274973893,10041563755799
59260274973905,10041563755811
59260308205438,10041596987286
59260308301951,10041597083799
59260308301963,10041597083811
59260341532835,10041630314624
59260341630010,10041630411799
59260341630022,10041630411811
59260374860237,10041663641949
59260374958087,10041663739799
59260374958099,10041663739811
59260408191422,10041696972999
59260408286222,10041697067799
59260408286234,10041697067811
59260442384597,10041731166036
59260442462361,10041731243799
59260442462373,10041731243811
59260475717196,10041764498499
59260475790496,10041764571799
59260475790508,10041764571811
59260508273078,10041797054249
59260508366628,10041797147799
59260508366640,10041797147811
59260541606038,10041830387074
59260541694763,10041830475799
59260541694775,10041830475811
59260574925098,10041863705999
59260575022898,10041863803799
59260575022910,10041863803811
59260608256782,10041897037499
59260608351083,10041897131799
59260608351095,10041897131811
59260641592262,10041930372661
59260641679400,10041930459799
59260641679412,10041930459811
59260674923774,10041963703949
59260675007625,10041963787799
59260675007637,10041963787811
59260708262362,10041997042449
59260708335712,10041997115799
59260708335724,10041997115811
59260741571172,10042030351161
59260741663810,10042030443799
59260741663822,10042030443811
59260774898608,10042063678499
59260774991908,10042063771799
59260774991920,10042063771811
59260808228156,10042097007949
59260808320007,10042097099799
59260808320019,10042097099811
59260841554180,10042130333874
59260841648105,10042130427799
59260841648117,10042130427811
59260874898852,10042163678449
59260874976202,10042163755799
59260874976214,10042163755811
59260908212394,10042196991824
59260908304370,10042197083799
59260908304382,10042197083811
59260941538432,10042230317574
59260941632657,10042230411799
59260941632669,10042230411811
59260974866533,10042263645661
59260974960671,10042263739799
59260974960683,10042263739811
59261008198189,10042296977249
59261008288739,10042297067799
59261008288751,10042297067811
59261041522406,10042330301374
59261041616831,10042330395799
59261041616843,10042330395811
59261074884693,10042363663499
59261074976993,10042363755799
59261074977005,10042363755811
59261108216065,10042396994874
59261108304990,10042397083799
59261108305002,10042397083811
59261141543726,10042430322536
59261141632991,10042430411799
59261141633003,10042430411811
59261174869711,10042463648036
59261174961474,10042463739799
59261174961486,10042463739811
59261208191036,10042496969199
59261208289636,10042497067799
59261208289648,10042497067811
59261241528809,10042530306874
59261241617734,10042530395799
59261241617746,10042530395811
59261274886746,10042563664699
59261274945846,10042563723799
59261274945858,10042563723811
59261308206118,10042596983949
59261308305968,10042597083799
59261308305980,10042597083811
59261341546702,10042630324411
59261341634090,10042630411799
59261341634102,10042630411811
59261374871162,10042663648749
59261374962212,10042663739799
59261374962224,10042663739811
59261408192609,10042696970074
59261408290335,10042697067799
59261408290347,10042697067811
59261441525731,10042730303074
59261441618457,10042730395799
59261441618469,10042730395811
59261474849029,10042763626249
59261474946579,10042763723799
59261474946591,10042763723811
59261508276601,10042797053699
59261508370702,10042797147799
59261508370714,10042797147811
59261541603648,10042830380624
59261541698824,10042830475799
59261541698836,10042830475811
59261574929683,10042863706536
59261575026946,10042863803799
59261575026958,10042863803811
59261608259498,10042897036199
59261608355099,10042897131799
59261608355111,10042897131811
59261641591947,10042930368449
59261641683297,10042930459799
59261641683309,10042930459811
59261674923089,10042963699499
59261675011390,10042963787799
59261675011402,10042963787811
59261708258055,10042997034286
59261708339568,10042997115799
59261708339580,10042997115811
59261741574303,10043030350411
59261741667692,10043030443799
59261741667704,10043030443811
59261774901764,10043063677749
59261774995815,10043063771799
59261774995827,10043063771811
59261808229213,10043097005074
59261808323938,10043097099799
59261808323950,10043097099811
59261841559298,10043130335036
59261841652061,10043130427799
59261841652073,10043130427811
59261874882621,10043163658249
59261874980171,10043163755799
59261874980183,10043163755811
59261908218409,10043196993949
59261908308260,10043197083799
59261908308272,10043197083811
59261941545051,10043230320449
59261941636401,10043230411799
59261941636413,10043230411811
59261974867405,10043263642661
59261974964543,10043263739799
59261974964555,10043263739811
59262008200951,10043296976074
59262008292676,10043297067799
59262008292688,10043297067811
59262041521678,10043330296699
59262041620778,10043330395799
59262041620790,10043330395811
59262074852814,10043363627749
59262074948865,10043363723799
59262074948877,10043363723811
59262108211206,10043396986036
59262108308970,10043397083799
59262108308982,10043397083811
59262141538673,10043430313374
59262141637099,10043430411799
59262141637111,10043430411811
59262174869839,10043463644411
59262174965228,10043463739799
59262174965240,10043463739811
59262208200270,10043496974699
59262208293370,10043497067799
59262208293382,10043497067811
59262241530799,10043530305036
59262241621562,10043530395799
59262241621574,10043530395811
59262274851256,10043563625324
59262274949731,10043563723799
59262274949743,10043563723811
59262308212757,10043596986786
59262308309771,10043597083799
59262308309783,10043597083811
59262341548149,10043630321999
59262341637950,10043630411799
59262341637962,10043630411811
59262374871487,10043663645074
59262374966212,10043663739799
59262374966224,10043663739811
59262408205625,10043696979124
59262408294300,10043697067799
59262408294312,10043697067811
59262442375964,10043731149374
59262442470389,10043731243799
59262442470401,10043731243811
59262476540054,10043765313374
59262476630479,10043765403799
59262476630491,10043765403811
59262508284887,10043797058124
59262508374562,10043797147799
59262508374574,10043797147811
59262541609100,10043830382249
59262541702650,10043830475799
59262541702662,10043830475811
59262574937486,10043863710536
59262575030749,10043863803799
59262575030761,10043863803811
59262608259420,10043897032324
59262608358895,10043897131799
59262608358907,10043897131811
59262641587708,10043930360411
59262641687097,10043930459799
59262641687109,10043930459811
59262674927368,10043963699874
59262675015293,10043963787799
59262675015305,10043963787811
59262708256857,10043997029324
59262708343333,10043997115799
59262708343345,10043997115811
59262741590169,10044030362499
59262741671469,10044030443799
59262741671481,10044030443811
59262774908815,10044063680999
59262774999615,10044063771799
59262774999627,10044063771811
59262808229786,10044097001824
59262808327761,10044097099799
59262808327773,10044097099811
59262841561982,10044130333874
59262841655907,10044130427799
59262841655919,10044130427811
59262874895503,10044163667249
59262874984053,10044163755799
