stream_id,hand_index,timestamp[ns],x_min[pixel],x_max[pixel],y_min[pixel],y_max[pixel],visibility_ratio[%]
1201-2,0,59232208289489,,,,,0.0
1201-2,1,59232208289489,420.0,459.0,297.0,339.0,1.0
1201-2,0,59232241617697,,,,,0.0
1201-2,1,59232241617697,422.0,458.0,292.0,332.0,1.0
1201-2,0,59232274945859,,,,,0.0
1201-2,1,59232274945859,423.0,458.0,285.0,325.0,1.0
1201-2,0,59232308305649,,,,,0.0
1201-2,1,59232308305649,422.0,456.0,278.0,318.0,1.0
1201-2,0,59232341633042,,,,,0.0
1201-2,1,59232341633042,421.0,454.0,272.0,311.0,1.0
1201-2,0,59232374961330,,,,,0.0
1201-2,1,59232374961330,419.0,450.0,265.0,304.0,1.0
1201-2,0,59232408289617,,,,,0.0
1201-2,1,59232408289617,416.0,446.0,259.0,299.0,1.0
1201-2,0,59232442465912,,,,,0.0
1201-2,1,59232442465912,413.0,443.0,255.0,295.0,1.0
1201-2,0,59232476642207,627.0,636.0,413.0,425.0,0.0
1201-2,1,59232476642207,411.0,438.0,254.0,295.0,0.9946996466431095
1201-2,0,59232508370480,626.0,638.0,407.0,423.0,0.0
1201-2,1,59232508370480,407.0,436.0,255.0,297.0,0.967741935483871
1201-2,0,59232541698713,616.0,642.0,399.0,442.0,0.0
1201-2,1,59232541698713,404.0,434.0,259.0,302.0,0.9737226277372263
1201-2,0,59232575026796,616.0,647.0,393.0,442.0,0.0
1201-2,1,59232575026796,401.0,434.0,265.0,310.0,0.9957446808510638
1201-2,0,59232608354933,616.0,647.0,388.0,439.0,0.0
1201-2,1,59232608354933,399.0,433.0,275.0,322.0,0.9972714870395635
1201-2,0,59232641683144,615.0,649.0,385.0,438.0,0.0
1201-2,1,59232641683144,399.0,433.0,287.0,336.0,0.9924337957124842
1201-2,0,59232675011371,614.0,649.0,384.0,438.0,0.0
1201-2,1,59232675011371,399.0,435.0,301.0,350.0,0.9862857142857143
1201-2,0,59232708339413,611.0,650.0,384.0,439.0,0.0
1201-2,1,59232708339413,398.0,436.0,312.0,364.0,0.9746192893401016
1201-2,0,59232741667513,608.0,650.0,384.0,441.0,0.0
1201-2,1,59232741667513,397.0,438.0,318.0,376.0,0.962738301559792
1201-2,0,59232774995614,603.0,650.0,386.0,442.0,0.0
1201-2,1,59232774995614,395.0,441.0,326.0,385.0,0.9423778264040846
1201-2,0,59232808323714,596.0,648.0,389.0,445.0,0.0
1201-2,1,59232808323714,395.0,444.0,329.0,393.0,0.9183673469387755
1201-2,0,59232841651815,588.0,648.0,391.0,446.0,0.0020768431983385254
1201-2,1,59232841651815,394.0,447.0,329.0,399.0,0.8951232302045097
1201-2,0,59232874979946,578.0,646.0,393.0,447.0,0.08910891089108912
1201-2,1,59232874979946,396.0,450.0,328.0,402.0,0.8763837638376384
1201-2,0,59232908308132,566.0,640.0,399.0,450.0,0.2664271047227926
1201-2,1,59232908308132,399.0,452.0,325.0,403.0,0.8644781144781145
1201-2,0,59232941636211,552.0,632.0,403.0,453.0,0.47871333964049195
1201-2,1,59232941636211,403.0,455.0,320.0,403.0,0.8569206842923794
1201-2,0,59232974964290,537.0,618.0,408.0,456.0,0.6694078947368421
1201-2,1,59232974964290,408.0,459.0,318.0,401.0,0.8540462427745664
1201-2,0,59233008292404,520.0,609.0,410.0,460.0,0.8143754361479414
1201-2,1,59233008292404,413.0,462.0,314.0,401.0,0.8520493168943686
1201-2,0,59233041620579,502.0,599.0,410.0,462.0,0.9248434237995825
1201-2,1,59233041620579,415.0,467.0,312.0,401.0,0.8496772210267446
1201-2,0,59233074948662,484.0,590.0,406.0,464.0,0.9846925310108208
1201-2,1,59233074948662,416.0,471.0,310.0,402.0,0.8505450372920252
1201-2,0,59233108308869,468.0,583.0,401.0,464.0,1.0
1201-2,1,59233108308869,417.0,476.0,309.0,403.0,0.8553663152203298
1201-2,0,59233141636994,455.0,576.0,395.0,463.0,1.0
1201-2,1,59233141636994,420.0,481.0,306.0,403.0,0.8557444616177228
1201-2,0,59233174965119,447.0,570.0,390.0,462.0,0.9978664390868359
1201-2,1,59233174965119,423.0,485.0,305.0,404.0,0.8529265873015873
1201-2,0,59233208293242,444.0,566.0,388.0,462.0,0.975670617592015
1201-2,1,59233208293242,427.0,490.0,302.0,405.0,0.8520853540252182
1201-2,0,59233241621356,444.0,565.0,388.0,463.0,0.954452614379085
1201-2,1,59233241621356,429.0,493.0,302.0,406.0,0.8569725864123957
1201-2,0,59233274949456,446.0,566.0,390.0,465.0,0.9522177419354839
1201-2,1,59233274949456,430.0,496.0,306.0,408.0,0.856613388927496
1201-2,0,59233308309565,447.0,568.0,392.0,466.0,0.9474001204577394
1201-2,1,59233308309565,431.0,498.0,305.0,409.0,0.8620611035111719
1201-2,0,59233341637677,450.0,571.0,396.0,467.0,0.9338608236964901
1201-2,1,59233341637677,432.0,501.0,302.0,408.0,0.8763121862163396
1201-2,0,59233374965788,452.0,572.0,403.0,467.0,0.9256426598682813
1201-2,1,59233374965788,432.0,502.0,299.0,406.0,0.9050022946305645
1201-2,0,59233408293899,454.0,572.0,407.0,465.0,0.9475138121546961
1201-2,1,59233408293899,431.0,502.0,296.0,403.0,0.9439906651108518
1201-2,0,59233441622011,457.0,566.0,402.0,464.0,0.918552036199095
1201-2,1,59233441622011,431.0,501.0,292.0,401.0,0.985034998793145
1201-2,0,59233476086126,460.0,568.0,397.0,462.0,0.9106372175679106
1201-2,1,59233476086126,432.0,499.0,289.0,398.0,1.0
1201-2,0,59233508374234,462.0,569.0,395.0,459.0,0.8908265647396082
1201-2,1,59233508374234,434.0,495.0,289.0,397.0,1.0
1201-2,0,59233541702345,462.0,570.0,394.0,462.0,0.8923423423423423
1201-2,1,59233541702345,437.0,490.0,286.0,396.0,1.0
1201-2,0,59233575030490,462.0,569.0,393.0,464.0,0.8995633187772926
1201-2,1,59233575030490,440.0,485.0,279.0,397.0,1.0
1201-2,0,59233608358692,462.0,569.0,392.0,465.0,0.9050673508659397
1201-2,1,59233608358692,439.0,489.0,278.0,398.0,1.0
1201-2,0,59233641686804,462.0,569.0,391.0,467.0,0.9077894736842105
1201-2,1,59233641686804,436.0,494.0,276.0,399.0,1.0
1201-2,0,59233675015003,462.0,569.0,392.0,468.0,0.9065751144402829
1201-2,1,59233675015003,435.0,499.0,275.0,403.0,1.0
1201-2,0,59233708343161,462.0,569.0,393.0,470.0,0.9079678814082767
1201-2,1,59233708343161,435.0,509.0,273.0,404.0,0.9994317105512408
1201-2,0,59233741671439,463.0,570.0,393.0,471.0,0.9054757443264626
1201-2,1,59233741671439,435.0,517.0,266.0,400.0,1.0
1201-2,0,59233774999512,468.0,574.0,392.0,468.0,0.8989139515455304
1201-2,1,59233774999512,441.0,526.0,256.0,389.0,1.0
1201-2,0,59233808327586,476.0,581.0,390.0,467.0,0.8915304606240714
1201-2,1,59233808327586,454.0,537.0,246.0,378.0,1.0
1201-2,0,59233841655659,483.0,586.0,387.0,467.0,0.8822125813449024
1201-2,1,59233841655659,468.0,549.0,239.0,370.0,1.0
1201-2,0,59233874983732,488.0,588.0,386.0,466.0,0.872994652406417
1201-2,1,59233874983732,480.0,560.0,235.0,366.0,1.0
1201-2,0,59233908311827,490.0,588.0,386.0,465.0,0.8676571428571429
1201-2,1,59233908311827,488.0,569.0,237.0,368.0,1.0
1201-2,0,59233941639969,489.0,587.0,385.0,465.0,0.8694946685210941
1201-2,1,59233941639969,490.0,573.0,243.0,374.0,1.0
1201-2,0,59233974968065,487.0,584.0,385.0,466.0,0.8729488982653539
1201-2,1,59233974968065,485.0,574.0,251.0,380.0,1.0
1201-2,0,59234008296161,483.0,581.0,386.0,465.0,0.8774055595153243
1201-2,1,59234008296161,477.0,573.0,262.0,387.0,0.9961059190031153
1201-2,0,59234041624234,480.0,578.0,386.0,464.0,0.881942774705458
1201-2,1,59234041624234,468.0,571.0,273.0,392.0,0.9883903974813065
1201-2,0,59234074952296,478.0,576.0,387.0,464.0,0.8723613156602847
1201-2,1,59234074952296,462.0,569.0,281.0,401.0,0.98455675892499
1201-2,0,59234108280496,476.0,574.0,389.0,465.0,0.8733031674208145
1201-2,1,59234108280496,460.0,568.0,288.0,406.0,0.9885175312692229
1201-2,0,59234141640628,474.0,571.0,390.0,465.0,0.8641752577319588
1201-2,1,59234141640628,457.0,565.0,293.0,408.0,0.9945343704015136
1201-2,0,59234174968757,474.0,570.0,391.0,466.0,0.8539564524694636
1201-2,1,59234174968757,457.0,562.0,297.0,409.0,0.9934540693868645
1201-2,0,59234208296886,474.0,568.0,392.0,467.0,0.8498067366096079
1201-2,1,59234208296886,459.0,559.0,299.0,408.0,0.9904523755398954
1201-2,0,59234241625044,475.0,565.0,393.0,468.0,0.8581314878892734
1201-2,1,59234241625044,462.0,557.0,301.0,407.0,0.9911610129001434
1201-2,0,59234274912026,476.0,564.0,393.0,468.0,0.8647111643220593
1201-2,1,59234274912026,466.0,556.0,302.0,405.0,0.9914032869785082
1201-2,0,59234308074315,478.0,563.0,392.0,467.0,0.8725674827369743
1201-2,1,59234308074315,468.0,554.0,304.0,404.0,0.9910931174089069
1201-2,0,59234341268444,479.0,563.0,391.0,465.0,0.8967482400268186
1201-2,1,59234341268444,471.0,552.0,306.0,402.0,0.9917864476386037
1201-2,0,59234374430732,480.0,562.0,391.0,463.0,0.933234968646256
1201-2,1,59234374430732,473.0,550.0,308.0,399.0,0.993199481865285
1201-2,0,59234407593020,483.0,563.0,393.0,459.0,0.9825902335456476
1201-2,1,59234407593020,475.0,549.0,310.0,396.0,0.9942342342342342
1201-2,0,59234441692665,488.0,564.0,397.0,457.0,1.0
1201-2,1,59234441692665,477.0,546.0,313.0,393.0,0.995949777237748
1201-2,0,59234475230370,496.0,569.0,404.0,456.0,1.0
1201-2,1,59234475230370,480.0,546.0,316.0,389.0,0.9972997299729973
1201-2,0,59234508011343,504.0,571.0,412.0,457.0,1.0
1201-2,1,59234508011343,480.0,542.0,318.0,386.0,0.9975161450571287
1201-2,0,59234541549048,509.0,569.0,422.0,462.0,1.0
1201-2,1,59234541549048,475.0,535.0,322.0,384.0,0.997815401419989
1201-2,0,59234575034134,511.0,568.0,432.0,470.0,0.9972260748959778
1201-2,1,59234575034134,468.0,526.0,326.0,383.0,0.9988344988344988
1201-2,0,59234608362286,509.0,569.0,440.0,478.0,0.9811688311688311
1201-2,1,59234608362286,459.0,517.0,327.0,380.0,1.0
1201-2,0,59234641690541,508.0,572.0,448.0,485.0,0.81875
1201-2,1,59234641690541,451.0,507.0,328.0,377.0,1.0
1201-2,0,59234675018746,509.0,575.0,456.0,493.0,0.5279805352798054
1201-2,1,59234675018746,444.0,500.0,329.0,374.0,1.0
1201-2,0,59234708346774,512.0,578.0,463.0,499.0,0.2996941896024465
1201-2,1,59234708346774,437.0,494.0,330.0,372.0,0.9993510707332901
1201-2,0,59234741674932,516.0,592.0,467.0,505.0,0.13644214162348878
1201-2,1,59234741674932,432.0,488.0,330.0,371.0,1.0
1201-2,0,59234775002996,521.0,596.0,468.0,510.0,0.04547585560243787
1201-2,1,59234775002996,427.0,484.0,330.0,370.0,1.0
1201-2,0,59234808331117,525.0,594.0,470.0,512.0,0.012998655311519499
1201-2,1,59234808331117,423.0,481.0,331.0,371.0,1.0
1201-2,0,59234841659238,530.0,592.0,473.0,514.0,0.0009546539379474941
1201-2,1,59234841659238,420.0,478.0,331.0,371.0,1.0
1201-2,0,59234874987359,533.0,590.0,472.0,515.0,0.0
1201-2,1,59234874987359,418.0,476.0,331.0,371.0,1.0
1201-2,0,59234908315480,535.0,590.0,474.0,518.0,0.0
1201-2,1,59234908315480,416.0,474.0,331.0,370.0,0.9993192648059904
1201-2,0,59234941643597,536.0,588.0,476.0,520.0,0.0
1201-2,1,59234941643597,415.0,471.0,331.0,368.0,1.0
1201-2,0,59234974971665,536.0,589.0,477.0,522.0,0.0
1201-2,1,59234974971665,414.0,470.0,328.0,365.0,1.0
1201-2,0,59235008299655,534.0,588.0,476.0,523.0,0.0
1201-2,1,59235008299655,414.0,468.0,323.0,360.0,1.0
1201-2,0,59235041627780,531.0,590.0,473.0,523.0,0.0
1201-2,1,59235041627780,414.0,467.0,315.0,352.0,1.0
1201-2,0,59235075003904,529.0,596.0,469.0,520.0,0.0
1201-2,1,59235075003904,415.0,468.0,302.0,339.0,1.0
1201-2,0,59235108332029,527.0,598.0,462.0,514.0,0.002587800369685767
1201-2,1,59235108332029,418.0,470.0,284.0,322.0,1.0
1201-2,0,59235141660153,524.0,607.0,451.0,508.0,0.0766309975837073
1201-2,1,59235141660153,418.0,471.0,262.0,300.0,1.0
1201-2,0,59235174988278,519.0,603.0,444.0,495.0,0.3672773753728164
1201-2,1,59235174988278,419.0,473.0,238.0,277.0,1.0
1201-2,0,59235208316402,512.0,594.0,436.0,486.0,0.7020440251572327
1201-2,1,59235208316402,420.0,477.0,215.0,255.0,1.0
1201-2,0,59235241644560,505.0,588.0,429.0,478.0,0.9177473138199334
1201-2,1,59235241644560,425.0,482.0,196.0,237.0,1.0
1201-2,0,59235274972794,498.0,582.0,424.0,473.0,0.9924050632911392
1201-2,1,59235274972794,433.0,489.0,182.0,224.0,1.0
1201-2,0,59235308300956,491.0,576.0,422.0,471.0,1.0
1201-2,1,59235308300956,444.0,498.0,173.0,216.0,1.0
1201-2,0,59235341629119,484.0,569.0,424.0,471.0,1.0
1201-2,1,59235341629119,455.0,509.0,170.0,214.0,1.0
1201-2,0,59235374957264,475.0,559.0,426.0,473.0,1.0
1201-2,1,59235374957264,466.0,521.0,168.0,215.0,1.0
1201-2,0,59235408285358,467.0,549.0,430.0,475.0,1.0
1201-2,1,59235408285358,477.0,532.0,169.0,221.0,1.0
1201-2,0,59235441613451,459.0,537.0,433.0,475.0,1.0
1201-2,1,59235441613451,488.0,542.0,171.0,228.0,1.0
1201-2,0,59235475805548,453.0,526.0,435.0,475.0,1.0
1201-2,1,59235475805548,498.0,552.0,175.0,236.0,1.0
1201-2,0,59235508365639,449.0,517.0,433.0,474.0,1.0
1201-2,1,59235508365639,507.0,559.0,178.0,244.0,1.0
1201-2,0,59235541693733,445.0,508.0,431.0,472.0,1.0
1201-2,1,59235541693733,513.0,565.0,183.0,252.0,1.0
1201-2,0,59235575021859,444.0,502.0,429.0,471.0,1.0
1201-2,1,59235575021859,518.0,570.0,187.0,260.0,1.0
1201-2,0,59235608350061,447.0,500.0,427.0,469.0,1.0
1201-2,1,59235608350061,522.0,575.0,192.0,268.0,1.0
1201-2,0,59235641678207,450.0,499.0,425.0,468.0,1.0
1201-2,1,59235641678207,526.0,579.0,197.0,275.0,1.0
1201-2,0,59235675006351,456.0,500.0,426.0,468.0,1.0
1201-2,1,59235675006351,529.0,585.0,201.0,283.0,1.0
1201-2,0,59235708334495,462.0,504.0,428.0,468.0,1.0
1201-2,1,59235708334495,533.0,590.0,205.0,289.0,1.0
1201-2,0,59235741662638,467.0,509.0,432.0,470.0,1.0
1201-2,1,59235741662638,537.0,594.0,209.0,295.0,1.0
1201-2,0,59235774990782,473.0,516.0,436.0,473.0,1.0
1201-2,1,59235774990782,541.0,599.0,211.0,300.0,1.0
1201-2,0,59235808318925,478.0,522.0,439.0,475.0,1.0
1201-2,1,59235808318925,544.0,603.0,212.0,304.0,1.0
1201-2,0,59235841647035,481.0,525.0,441.0,477.0,1.0
1201-2,1,59235841647035,547.0,605.0,214.0,306.0,1.0
1201-2,0,59235874975074,482.0,527.0,442.0,478.0,1.0
1201-2,1,59235874975074,547.0,606.0,214.0,307.0,1.0
1201-2,0,59235908303207,481.0,527.0,443.0,479.0,1.0
1201-2,1,59235908303207,546.0,606.0,214.0,308.0,1.0
1201-2,0,59235941631340,478.0,526.0,444.0,480.0,0.9908045977011494
1201-2,1,59235941631340,543.0,604.0,214.0,308.0,1.0
1201-2,0,59235974959465,475.0,524.0,445.0,482.0,0.9753801593048516
1201-2,1,59235974959465,540.0,602.0,214.0,309.0,1.0
1201-2,0,59236008287542,473.0,525.0,445.0,483.0,0.9522207267833109
1201-2,1,59236008287542,537.0,600.0,215.0,311.0,1.0
1201-2,0,59236041615581,471.0,525.0,446.0,484.0,0.9303638644918444
1201-2,1,59236041615581,534.0,599.0,217.0,313.0,1.0
1201-2,0,59236074975694,468.0,526.0,446.0,486.0,0.9078638497652582
1201-2,1,59236074975694,530.0,597.0,220.0,315.0,1.0
1201-2,0,59236108303856,466.0,527.0,447.0,487.0,0.8893805309734514
1201-2,1,59236108303856,527.0,595.0,224.0,318.0,1.0
1201-2,0,59236141632019,462.0,527.0,447.0,487.0,0.8765044479330194
1201-2,1,59236141632019,522.0,592.0,227.0,321.0,1.0
1201-2,0,59236174960155,459.0,527.0,447.0,488.0,0.8738107160741112
1201-2,1,59236174960155,516.0,588.0,232.0,325.0,1.0
1201-2,0,59236208288273,456.0,526.0,446.0,488.0,0.8684971098265896
1201-2,1,59236208288273,509.0,583.0,236.0,328.0,1.0
1201-2,0,59236241616525,452.0,524.0,446.0,489.0,0.8644465290806754
1201-2,1,59236241616525,501.0,577.0,241.0,331.0,1.0
1201-2,0,59236274976646,449.0,523.0,445.0,490.0,0.8593607305936073
1201-2,1,59236274976646,492.0,571.0,247.0,335.0,1.0
1201-2,0,59236308304764,446.0,521.0,444.0,490.0,0.8563806136060471
1201-2,1,59236308304764,480.0,563.0,252.0,340.0,1.0
1201-2,0,59236341632866,443.0,518.0,443.0,489.0,0.8440051568543189
1201-2,1,59236341632866,467.0,554.0,260.0,347.0,1.0
1201-2,0,59236374960962,441.0,516.0,440.0,489.0,0.8252386882523869
1201-2,1,59236374960962,453.0,544.0,267.0,356.0,1.0
1201-2,0,59236408289095,439.0,516.0,437.0,488.0,0.7705835331734612
1201-2,1,59236408289095,441.0,534.0,275.0,368.0,1.0
1201-2,0,59236442465232,438.0,516.0,434.0,487.0,0.7041925465838509
1201-2,1,59236442465232,429.0,524.0,284.0,382.0,1.0
1201-2,0,59236475793365,437.0,517.0,430.0,487.0,0.661036036036036
1201-2,1,59236475793365,419.0,514.0,293.0,395.0,1.0
1201-2,0,59236508369495,436.0,515.0,427.0,490.0,0.7250909090909091
1201-2,1,59236508369495,413.0,505.0,302.0,407.0,1.0
1201-2,0,59236541697629,435.0,515.0,423.0,491.0,0.7820153953813855
1201-2,1,59236541697629,408.0,497.0,307.0,416.0,1.0
1201-2,0,59236575025762,434.0,513.0,417.0,489.0,0.8475153165418652
1201-2,1,59236575025762,403.0,491.0,310.0,421.0,1.0
1201-2,0,59236608353895,434.0,511.0,409.0,487.0,0.8879736408566722
1201-2,1,59236608353895,397.0,484.0,310.0,422.0,1.0
1201-2,0,59236641682029,432.0,508.0,403.0,485.0,0.9177952755905512
1201-2,1,59236641682029,391.0,477.0,309.0,424.0,0.9902003484320557
1201-2,0,59236675010165,431.0,505.0,398.0,483.0,0.9387447193723597
1201-2,1,59236675010165,386.0,473.0,309.0,425.0,0.9875844042692223
1201-2,0,59236708338302,432.0,504.0,394.0,482.0,0.9360957105339948
1201-2,1,59236708338302,384.0,469.0,307.0,425.0,0.9978213507625272
1201-2,0,59236741666410,434.0,502.0,392.0,481.0,0.9325396825396826
1201-2,1,59236741666410,383.0,468.0,306.0,423.0,0.9964687706907968
1201-2,0,59236774994518,435.0,503.0,390.0,481.0,0.9273634599390075
1201-2,1,59236774994518,383.0,466.0,305.0,422.0,0.9982082866741321
1201-2,0,59236808322626,439.0,505.0,389.0,479.0,0.9202083904579106
1201-2,1,59236808322626,385.0,467.0,303.0,420.0,0.9979661016949153
1201-2,0,59236841650734,442.0,507.0,388.0,479.0,0.8733315172977391
1201-2,1,59236841650734,388.0,467.0,302.0,419.0,0.9981842941443486
1201-2,0,59236874978818,445.0,509.0,388.0,480.0,0.8621158553168343
1201-2,1,59236874978818,390.0,469.0,303.0,419.0,0.9977069479477184
1201-2,0,59236908306848,448.0,511.0,391.0,482.0,0.8413173652694611
1201-2,1,59236908306848,392.0,470.0,304.0,421.0,0.9974400744705608
1201-2,0,59236941634944,451.0,513.0,394.0,485.0,0.8475177304964538
1201-2,1,59236941634944,395.0,470.0,305.0,424.0,0.9997616777883699
1201-2,0,59236974963040,453.0,515.0,397.0,488.0,0.8349223644783438
1201-2,1,59236974963040,398.0,470.0,307.0,427.0,0.9963864129125511
1201-2,0,59237008291164,454.0,516.0,399.0,490.0,0.8261108063631377
1201-2,1,59237008291164,399.0,469.0,307.0,429.0,0.988806858775899
1201-2,0,59237041619357,455.0,517.0,400.0,490.0,0.8179824561403509
1201-2,1,59237041619357,400.0,469.0,307.0,430.0,0.9787675975075005
1201-2,0,59237074947465,455.0,517.0,401.0,491.0,0.814732761008031
1201-2,1,59237074947465,400.0,468.0,308.0,431.0,0.9714922048997773
1201-2,0,59237108307507,455.0,517.0,402.0,492.0,0.8103448275862069
1201-2,1,59237108307507,399.0,467.0,309.0,433.0,0.9742807323452485
1201-2,0,59237141635686,455.0,516.0,402.0,492.0,0.8059617547806525
1201-2,1,59237141635686,398.0,466.0,311.0,434.0,0.9803794739111686
1201-2,0,59237174963865,454.0,515.0,403.0,493.0,0.8067345783814375
1201-2,1,59237174963865,397.0,466.0,312.0,436.0,0.9834113143343258
1201-2,0,59237208292057,454.0,514.0,404.0,493.0,0.8001135718341851
1201-2,1,59237208292057,396.0,466.0,314.0,438.0,0.9861953566199539
1201-2,0,59237241620234,454.0,514.0,404.0,493.0,0.7914423349390762
1201-2,1,59237241620234,396.0,466.0,317.0,440.0,0.9886410574142916
1201-2,0,59237274948296,453.0,515.0,405.0,494.0,0.779707747449683
1201-2,1,59237274948296,396.0,466.0,319.0,443.0,0.9877999186661245
1201-2,0,59237308308491,451.0,514.0,405.0,495.0,0.7658762605614609
1201-2,1,59237308308491,395.0,466.0,320.0,445.0,0.9892708126365984
1201-2,0,59237341636606,450.0,514.0,403.0,494.0,0.7651821862348178
1201-2,1,59237341636606,393.0,465.0,321.0,446.0,0.98565965583174
1201-2,0,59237374964722,448.0,514.0,401.0,494.0,0.7635927505330491
1201-2,1,59237374964722,392.0,465.0,319.0,446.0,0.9831450268568254
1201-2,0,59237408292837,447.0,514.0,399.0,492.0,0.7831905781584583
1201-2,1,59237408292837,390.0,464.0,316.0,444.0,0.9811491752764183
1201-2,0,59237441620952,443.0,514.0,401.0,490.0,0.7981451172940535
1201-2,1,59237441620952,389.0,463.0,312.0,441.0,0.9810883140053523
1201-2,0,59237474949067,441.0,515.0,403.0,487.0,0.835589396503102
1201-2,1,59237474949067,389.0,462.0,307.0,438.0,0.9800388623918036
1201-2,0,59237508373183,440.0,515.0,406.0,485.0,0.8418095801301005
1201-2,1,59237508373183,389.0,461.0,302.0,434.0,0.9815465729349736
1201-2,0,59237541701298,441.0,515.0,410.0,484.0,0.8266666666666667
1201-2,1,59237541701298,389.0,460.0,298.0,429.0,0.9830956154252509
1201-2,0,59237575029413,443.0,518.0,412.0,483.0,0.7880665145092924
1201-2,1,59237575029413,389.0,460.0,294.0,425.0,0.9842839484372241
1201-2,0,59237608357542,446.0,519.0,415.0,481.0,0.8126929674099486
1201-2,1,59237608357542,390.0,460.0,290.0,422.0,0.9843249020306377
1201-2,0,59237641685707,450.0,523.0,416.0,480.0,0.859245960502693
1201-2,1,59237641685707,392.0,460.0,288.0,419.0,0.9864327062228654
1201-2,0,59237675013862,456.0,527.0,418.0,482.0,0.9306856500562009
1201-2,1,59237675013862,395.0,462.0,288.0,417.0,0.986752529898804
1201-2,0,59237708342030,462.0,532.0,421.0,482.0,0.9843198745589965
1201-2,1,59237708342030,398.0,465.0,289.0,417.0,0.9875799774181407
1201-2,0,59237741670131,469.0,538.0,427.0,484.0,0.9934074989699218
1201-2,1,59237741670131,402.0,468.0,293.0,420.0,0.9885813818463325
1201-2,0,59237774998172,477.0,543.0,433.0,488.0,0.9552562988705473
1201-2,1,59237774998172,406.0,473.0,299.0,425.0,0.9918440421722697
1201-2,0,59237808326212,485.0,552.0,441.0,493.0,0.8511326860841424
1201-2,1,59237808326212,411.0,478.0,308.0,433.0,0.9969530773918343
1201-2,0,59237841654253,495.0,560.0,449.0,498.0,0.6731829573934838
1201-2,1,59237841654253,415.0,484.0,320.0,441.0,1.0
1201-2,0,59237874982294,504.0,567.0,458.0,503.0,0.3875624652970572
1201-2,1,59237874982294,421.0,490.0,334.0,451.0,1.0
1201-2,0,59237908310414,513.0,576.0,466.0,508.0,0.1503388786198398
1201-2,1,59237908310414,426.0,496.0,347.0,459.0,1.0
1201-2,0,59237941638588,521.0,584.0,471.0,517.0,0.008458646616541353
1201-2,1,59237941638588,431.0,500.0,359.0,464.0,1.0
1201-2,0,59237974966502,529.0,587.0,474.0,519.0,0.0
1201-2,1,59237974966502,434.0,502.0,367.0,466.0,1.0
1201-2,0,59238008295099,536.0,590.0,474.0,517.0,0.0
1201-2,1,59238008295099,437.0,503.0,371.0,464.0,1.0
1201-2,0,59238041623097,544.0,593.0,472.0,514.0,0.0
1201-2,1,59238041623097,438.0,503.0,373.0,460.0,1.0
1201-2,0,59238074951158,552.0,595.0,469.0,511.0,0.0
1201-2,1,59238074951158,440.0,502.0,373.0,454.0,1.0
1201-2,0,59238108279355,558.0,598.0,466.0,505.0,0.0
1201-2,1,59238108279355,441.0,502.0,371.0,448.0,1.0
1201-2,0,59238141639482,564.0,599.0,464.0,501.0,0.0
1201-2,1,59238141639482,442.0,502.0,369.0,441.0,1.0
1201-2,0,59238174967627,569.0,600.0,471.0,496.0,0.0
1201-2,1,59238174967627,442.0,499.0,369.0,436.0,1.0
1201-2,0,59238208295773,572.0,592.0,472.0,493.0,0.0
1201-2,1,59238208295773,442.0,499.0,368.0,431.0,1.0
1201-2,0,59238241623975,582.0,588.0,477.0,487.0,0.0
1201-2,1,59238241623975,441.0,496.0,370.0,426.0,1.0
1201-2,0,59238274952215,,,,,0.0
1201-2,1,59238274952215,441.0,495.0,370.0,423.0,1.0
1201-2,0,59238308280130,,,,,0.0
1201-2,1,59238308280130,441.0,493.0,371.0,422.0,1.0
1201-2,0,59238341571608,,,,,0.0
1201-2,1,59238341571608,441.0,491.0,373.0,421.0,1.0
1201-2,0,59238374624328,,,,,0.0
1201-2,1,59238374624328,440.0,489.0,375.0,420.0,1.0
1201-2,0,59238407677049,,,,,0.0
1201-2,1,59238407677049,439.0,488.0,375.0,419.0,1.0
1201-2,0,59238441691628,,,,,0.0
1201-2,1,59238441691628,438.0,487.0,376.0,418.0,1.0
1201-2,0,59238475229310,,,,,0.0
1201-2,1,59238475229310,437.0,484.0,378.0,418.0,1.0
1201-2,0,59238508010262,,,,,0.0
1201-2,1,59238508010262,436.0,482.0,379.0,417.0,1.0
1201-2,0,59238541547944,,,,,0.0
1201-2,1,59238541547944,435.0,479.0,380.0,416.0,1.0
1201-2,0,59238575033024,,,,,0.0
1201-2,1,59238575033024,434.0,477.0,380.0,416.0,1.0
1201-2,0,59238608361164,,,,,0.0
1201-2,1,59238608361164,433.0,476.0,380.0,415.0,1.0
1201-2,0,59238641689388,,,,,0.0
1201-2,1,59238641689388,433.0,474.0,379.0,413.0,1.0
1201-2,0,59238675017690,,,,,0.0
1201-2,1,59238675017690,433.0,473.0,378.0,412.0,1.0
1201-2,0,59238708345680,,,,,0.0
1201-2,1,59238708345680,433.0,472.0,377.0,410.0,1.0
1201-2,0,59238741673803,,,,,0.0
1201-2,1,59238741673803,433.0,471.0,376.0,408.0,1.0
1201-2,0,59238775001934,,,,,0.0
1201-2,1,59238775001934,433.0,472.0,375.0,407.0,1.0
1201-2,0,59238808330065,,,,,0.0
1201-2,1,59238808330065,434.0,471.0,374.0,406.0,1.0
1201-2,0,59238841658196,,,,,0.0
1201-2,1,59238841658196,434.0,471.0,372.0,404.0,1.0
1201-2,0,59238874986326,,,,,0.0
