timestamp[ns],stream_id,mask
59247841660469,1201-2,True
59247841660481,1201-1,True
59247874895025,214-1,True
59247874988538,1201-2,True
59247874988550,1201-1,True
59247908224556,214-1,True
59247908316606,1201-2,True
59247908316618,1201-1,True
59247941546458,214-1,True
59247941644722,1201-2,True
59247941644734,1201-1,True
59247974883593,214-1,True
59247974972944,1201-2,True
59247974972956,1201-1,True
59248008205918,214-1,True
59248008301056,1201-2,True
59248008301068,1201-1,True
59248041538069,214-1,True
59248041629169,1201-2,True
59248041629181,1201-1,True
59248074861807,214-1,True
59248074957321,1201-2,True
59248074957333,1201-1,True
59248108190526,214-1,True
59248108285539,1201-2,True
59248108285551,1201-1,True
59248141521613,214-1,True
59248141613588,1201-2,True
59248141613600,1201-1,True
59248174878806,214-1,True
59248174973656,1201-2,True
59248174973668,1201-1,True
59248208206355,214-1,True
59248208301869,1201-2,True
59248208301881,1201-1,True
59248241537605,214-1,True
59248241630081,1201-2,True
59248241630093,1201-1,True
59248274865114,214-1,True
59248274958252,1201-2,True
59248274958264,1201-1,True
59248308192514,214-1,True
59248308286314,1201-2,True
59248308286326,1201-1,True
59248341519916,214-1,True
59248341614391,1201-2,True
59248341614403,1201-1,True
59248374880782,214-1,True
59248374974420,1201-2,True
59248374974432,1201-1,True
59248408213786,214-1,True
59248408302587,1201-2,True
59248408302599,1201-1,True
59248442384244,214-1,True
59248442462757,1201-2,True
59248442462769,1201-1,True
59248475715661,214-1,True
59248475790924,1201-2,True
59248475790936,1201-1,True
59248508266487,214-1,True
59248508367087,1201-2,True
59248508367099,1201-1,True
59248541604203,214-1,True
59248541695254,1201-2,True
59248541695266,1201-1,True
59248574933281,214-1,True
59248575023419,1201-2,True
59248575023431,1201-1,True
59248608278443,214-1,True
59248608351582,1201-2,True
59248608351594,1201-1,True
59248641597518,214-1,True
59248641679744,1201-2,True
59248641679756,1201-1,True
59248674927736,214-1,True
59248675007874,1201-2,True
59248675007886,1201-1,True
59248708260665,214-1,True
59248708335928,1201-2,True
59248708335940,1201-1,True
59248741569491,214-1,True
59248741664041,1201-2,True
59248741664053,1201-1,True
59248774903429,214-1,True
59248774992154,1201-2,True
59248774992166,1201-1,True
59248808230842,214-1,True
59248808320267,1201-2,True
59248808320279,1201-1,True
59248841558280,214-1,True
59248841648381,1201-2,True
59248841648393,1201-1,True
59248874885754,214-1,True
59248874976518,1201-2,True
59248874976530,1201-1,True
59248908213310,214-1,True
59248908304736,1201-2,True
59248908304748,1201-1,True
59248941544534,214-1,True
59248941632922,1201-2,True
59248941632934,1201-1,True
59248974886793,214-1,True
59248974960931,1201-2,True
59248974960943,1201-1,True
59249008199260,214-1,True
59249008288986,1201-2,True
59249008288998,1201-1,True
59249041526789,214-1,True
59249041617178,1201-2,True
59249041617190,1201-1,True
59249074887786,214-1,True
59249074977336,1201-2,True
59249074977348,1201-1,True
59249108215050,214-1,True
59249108305274,1201-2,True
59249108305286,1201-1,True
59249141535679,214-1,True
59249141633069,1201-2,True
59249141633081,1201-1,True
59249174869854,214-1,True
59249174961655,1201-2,True
59249174961667,1201-1,True
59249208203485,214-1,True
59249208289873,1201-2,True
59249208289885,1201-1,True
59249241531628,214-1,True
59249241617979,1201-2,True
59249241617991,1201-1,True
59249274884437,214-1,True
59249274946112,1201-2,True
59249274946124,1201-1,True
59249308211891,214-1,True
59249308306241,1201-2,True
59249308306253,1201-1,True
59249341539342,214-1,True
59249341634356,1201-2,True
59249341634368,1201-1,True
59249374866795,214-1,True
59249374962470,1201-2,True
59249374962482,1201-1,True
59249408194234,214-1,True
59249408290584,1201-2,True
59249408290596,1201-1,True
59249441521649,214-1,True
59249441618699,1201-2,True
59249441618711,1201-1,True
59249475723641,214-1,True
59249475810816,1201-2,True
59249475810828,1201-1,True
59249508282828,214-1,True
59249508370928,1201-2,True
59249508370940,1201-1,True
59249541613992,214-1,True
59249541699043,1201-2,True
59249541699055,1201-1,True
59249574941462,214-1,True
59249575027187,1201-2,True
59249575027199,1201-1,True
59249608264714,214-1,True
59249608355390,1201-2,True
59249608355402,1201-1,True
59249641589804,214-1,True
59249641683479,1201-2,True
59249641683491,1201-1,True
59249674935849,214-1,True
59249675011575,1201-2,True
59249675011587,1201-1,True
59249708259685,214-1,True
59249708339823,1201-2,True
59249708339835,1201-1,True
59249741575991,214-1,True
59249741667967,1201-2,True
59249741667979,1201-1,True
59249774903471,214-1,True
59249774996110,1201-2,True
59249774996122,1201-1,True
59249808223277,214-1,True
59249808324253,1201-2,True
59249808324265,1201-1,True
59249841550758,214-1,True
59249841652396,1201-2,True
59249841652408,1201-1,True
59249874881927,214-1,True
59249874980527,1201-2,True
59249874980539,1201-1,True
59249908209372,214-1,True
59249908308636,1201-2,True
59249908308648,1201-1,True
59249941536856,214-1,True
59249941636782,1201-2,True
59249941636794,1201-1,True
59249974872577,214-1,True
59249974964928,1201-2,True
59249974964940,1201-1,True
59250008197699,214-1,True
59250008293049,1201-2,True
59250008293061,1201-1,True
59250041531587,214-1,True
59250041621100,1201-2,True
59250041621112,1201-1,True
59250074859636,214-1,True
59250074949187,1201-2,True
59250074949199,1201-1,True
59250108212644,214-1,True
59250108309320,1201-2,True
59250108309332,1201-1,True
59250141547723,214-1,True
59250141637449,1201-2,True
59250141637461,1201-1,True
59250174878189,214-1,True
59250174965578,1201-2,True
59250174965590,1201-1,True
59250208195891,214-1,True
59250208293742,1201-2,True
59250208293754,1201-1,True
59250241531316,214-1,True
59250241621991,1201-2,True
59250241622003,1201-1,True
59250274855490,214-1,True
59250274950128,1201-2,True
59250274950140,1201-1,True
59250308219012,214-1,True
59250308310061,1201-2,True
59250308310073,1201-1,True
59250341541580,214-1,True
59250341637969,1201-2,True
59250341637981,1201-1,True
59250374872200,214-1,True
59250374966301,1201-2,True
59250374966313,1201-1,True
59250408206142,214-1,True
59250408294442,1201-2,True
59250408294454,1201-1,True
59250442379574,214-1,True
59250442470588,1201-2,True
59250442470600,1201-1,True
59250475707254,214-1,True
59250475798729,1201-2,True
59250475798741,1201-1,True
59250508279017,214-1,True
59250508374868,1201-2,True
59250508374880,1201-1,True
59250541611784,214-1,True
59250541703009,1201-2,True
59250541703021,1201-1,True
59250574936908,214-1,True
59250575031134,1201-2,True
59250575031146,1201-1,True
59250608266889,214-1,True
59250608359240,1201-2,True
59250608359252,1201-1,True
59250641593491,214-1,True
59250641687466,1201-2,True
59250641687478,1201-1,True
59250674923818,214-1,True
59250675015706,1201-2,True
59250675015718,1201-1,True
59250708259133,214-1,True
59250708343808,1201-2,True
59250708343820,1201-1,True
59250741586554,214-1,True
59250741671904,1201-2,True
59250741671916,1201-1,True
59250774906777,214-1,True
59250775000040,1201-2,True
59250775000052,1201-1,True
59250808237951,214-1,True
59250808328176,1201-2,True
59250808328188,1201-1,True
59250841565423,214-1,True
59250841656312,1201-2,True
59250841656324,1201-1,True
59250874892897,214-1,True
59250874984448,1201-2,True
59250874984460,1201-1,True
59250908220316,214-1,True
59250908312580,1201-2,True
59250908312592,1201-1,True
59250941547777,214-1,True
59250941640703,1201-2,True
59250941640715,1201-1,True
59250974875231,214-1,True
59250974968832,1201-2,True
59250974968844,1201-1,True
59251008206410,214-1,True
59251008296961,1201-2,True
59251008296973,1201-1,True
59251041533853,214-1,True
59251041625078,1201-2,True
59251041625090,1201-1,True
59251074861279,214-1,True
59251074953168,1201-2,True
59251074953180,1201-1,True
59251108188708,214-1,True
59251108281258,1201-2,True
59251108281270,1201-1,True
59251141549591,214-1,True
59251141641316,1201-2,True
59251141641328,1201-1,True
59251174877062,214-1,True
59251174969450,1201-2,True
59251174969462,1201-1,True
59251208204534,214-1,True
59251208297585,1201-2,True
59251208297597,1201-1,True
59251241535706,214-1,True
59251241625719,1201-2,True
59251241625731,1201-1,True
59251274863178,214-1,True
59251274953854,1201-2,True
59251274953866,1201-1,True
59251308205513,214-1,True
59251308281988,1201-2,True
59251308282000,1201-1,True
59251341550022,214-1,True
59251341642123,1201-2,True
59251341642135,1201-1,True
59251374877494,214-1,True
59251374970257,1201-2,True
59251374970269,1201-1,True
59251408204966,214-1,True
59251408298391,1201-2,True
59251408298403,1201-1,True
59251441532387,214-1,True
59251441626526,1201-2,True
59251441626538,1201-1,True
59251475708863,214-1,True
59251475802664,1201-2,True
59251475802676,1201-1,True
59251508284156,214-1,True
59251508378795,1201-2,True
59251508378807,1201-1,True
59251541611166,214-1,True
59251541706929,1201-2,True
59251541706941,1201-1,True
59251574938655,214-1,True
59251575035081,1201-2,True
59251575035093,1201-1,True
59251608267355,214-1,True
59251608363280,1201-2,True
59251608363292,1201-1,True
59251641602100,214-1,True
59251641691450,1201-2,True
59251641691462,1201-1,True
59251674919599,214-1,True
59251675019612,1201-2,True
59251675019624,1201-1,True
59251708254492,214-1,True
59251708347755,1201-2,True
59251708347767,1201-1,True
59251741585719,214-1,True
59251741675894,1201-2,True
59251741675906,1201-1,True
59251774920537,214-1,True
59251775003962,1201-2,True
59251775003974,1201-1,True
59251808233082,214-1,True
59251808332095,1201-2,True
59251808332107,1201-1,True
59251841561303,214-1,True
59251841660229,1201-2,True
59251841660241,1201-1,True
59251874891099,214-1,True
59251874988362,1201-2,True
59251874988374,1201-1,True
59251908227195,214-1,True
59251908316495,1201-2,True
59251908316507,1201-1,True
59251941546996,214-1,True
59251941644635,1201-2,True
59251941644647,1201-1,True
59251974880549,214-1,True
59251974972774,1201-2,True
59251974972786,1201-1,True
59252008200807,214-1,True
59252008300858,1201-2,True
59252008300870,1201-1,True
59252041529928,214-1,True
59252041628941,1201-2,True
59252041628953,1201-1,True
59252074861377,214-1,True
59252074957015,1201-2,True
59252074957027,1201-1,True
59252108188944,214-1,True
59252108285120,1201-2,True
59252108285132,1201-1,True
59252141520843,214-1,True
59252141613356,1201-2,True
59252141613368,1201-1,True
59252174878212,214-1,True
59252174973475,1201-2,True
59252174973487,1201-1,True
59252208214024,214-1,True
59252208301662,1201-2,True
59252208301674,1201-1,True
59252241539086,214-1,True
59252241629850,1201-2,True
59252241629862,1201-1,True
59252274862967,214-1,True
59252274958018,1201-2,True
59252274958030,1201-1,True
59252308190255,214-1,True
59252308286105,1201-2,True
59252308286117,1201-1,True
59252341516825,214-1,True
59252341614175,1201-2,True
59252341614187,1201-1,True
59252374884691,214-1,True
59252374974367,1201-2,True
59252374974379,1201-1,True
59252408205208,214-1,True
59252408302471,1201-2,True
59252408302483,1201-1,True
59252442397316,214-1,True
59252442462579,1201-2,True
59252442462591,1201-1,True
59252475716634,214-1,True
59252475790684,1201-2,True
59252475790696,1201-1,True
59252508303773,214-1,True
59252508366786,1201-2,True
59252508366798,1201-1,True
59252541597291,214-1,True
59252541694891,1201-2,True
59252541694903,1201-1,True
59252574927071,214-1,True
59252575022996,1201-2,True
59252575023008,1201-1,True
59252608253156,214-1,True
59252608351170,1201-2,True
59252608351182,1201-1,True
59252641594368,214-1,True
59252641679507,1201-2,True
59252641679519,1201-1,True
59252674924427,214-1,True
59252675007690,1201-2,True
59252675007702,1201-1,True
59252708259316,214-1,True
59252708335829,1201-2,True
59252708335841,1201-1,True
59252741571897,214-1,True
59252741663947,1201-2,True
59252741663959,1201-1,True
59252774899340,214-1,True
59252774992065,1201-2,True
59252774992077,1201-1,True
59252808228583,214-1,True
59252808320184,1201-2,True
59252808320196,1201-1,True
59252841547413,214-1,True
59252841648302,1201-2,True
59252841648314,1201-1,True
59252874883846,214-1,True
59252874976396,1201-2,True
59252874976408,1201-1,True
59252908210766,214-1,True
59252908304492,1201-2,True
59252908304504,1201-1,True
59252941538738,214-1,True
59252941632713,1201-2,True
59252941632725,1201-1,True
59252974867821,214-1,True
59252974960671,1201-2,True
59252974960683,1201-1,True
59253008189585,214-1,True
59253008288760,1201-2,True
59253008288772,1201-1,True
59253041523978,214-1,True
59253041616903,1201-2,True
59253041616915,1201-1,True
59253074898158,214-1,True
59253074993047,1201-2,True
59253074993059,1201-1,True
59253108231589,214-1,True
59253108321190,1201-2,True
59253108321202,1201-1,True
59253141555983,214-1,True
59253141649333,1201-2,True
59253141649345,1201-1,True
59253174881745,214-1,True
59253174977508,1201-2,True
59253174977520,1201-1,True
59253208206014,214-1,True
59253208305524,1201-2,True
59253208305536,1201-1,True
59253241537149,214-1,True
59253241633202,1201-2,True
59253241633214,1201-1,True
59253274865195,214-1,True
59253274961996,1201-2,True
59253274962008,1201-1,True
59253308194717,214-1,True
59253308290192,1201-2,True
59253308290204,1201-1,True
59253341525174,214-1,True
59253341618148,1201-2,True
59253341618160,1201-1,True
59253374856943,214-1,True
59253374945794,1201-2,True
59253374945806,1201-1,True
59253408211834,214-1,True
59253408306010,1201-2,True
59253408306022,1201-1,True
59253441538425,214-1,True
59253441634225,1201-2,True
59253441634237,1201-1,True
59253474865015,214-1,True
59253474962441,1201-2,True
59253474962453,1201-1,True
59253508301681,214-1,True
59253508402657,1201-2,True
59253508402669,1201-1,True
59253541641147,214-1,True
59253541730873,1201-2,True
59253541730885,1201-1,True
59253574969663,214-1,True
59253575059088,1201-2,True
59253575059100,1201-1,True
59253608295157,214-1,True
59253608387296,1201-2,True
59253608387308,1201-1,True
59253641619703,214-1,True
59253641715466,1201-2,True
59253641715478,1201-1,True
59253674948124,214-1,True
59253675043599,1201-2,True
59253675043611,1201-1,True
59253708274404,214-1,True
59253708371755,1201-2,True
59253708371767,1201-1,True
59253741610363,214-1,True
59253741699963,1201-2,True
59253741699975,1201-1,True
59253774937824,214-1,True
59253775028086,1201-2,True
59253775028098,1201-1,True
59253808260251,214-1,True
59253808356102,1201-2,True
59253808356114,1201-1,True
59253841591477,214-1,True
59253841684241,1201-2,True
59253841684253,1201-1,True
59253874926004,214-1,True
59253875012227,1201-2,True
59253875012239,1201-1,True
59253908260306,214-1,True
59253908339731,1201-2,True
59253908339743,1201-1,True
59253941580456,214-1,True
59253941668007,1201-2,True
59253941668019,1201-1,True
59253974899232,214-1,True
59253974996283,1201-2,True
59253974996295,1201-1,True
59254008230544,214-1,True
59254008324558,1201-2,True
59254008324570,1201-1,True
59254041554408,214-1,True
59254041652834,1201-2,True
59254041652846,1201-1,True
59254074881964,214-1,True
59254074981065,1201-2,True
59254074981077,1201-1,True
59254108215495,214-1,True
59254108309171,1201-2,True
59254108309183,1201-1,True
59254141545291,214-1,True
59254141637304,1201-2,True
59254141637316,1201-1,True
59254174872762,214-1,True
59254174965437,1201-2,True
59254174965449,1201-1,True
59254208198847,214-1,True
59254208293611,1201-2,True
59254208293623,1201-1,True
59254241527602,214-1,True
59254241621866,1201-2,True
59254241621878,1201-1,True
59254274855043,214-1,True
59254274949968,1201-2,True
59254274949980,1201-1,True
59254308219451,214-1,True
59254308310001,1201-2,True
59254308310013,1201-1,True
59254341545287,214-1,True
59254341638138,1201-2,True
59254341638150,1201-1,True
59254374869108,214-1,True
59254374966334,1201-2,True
59254374966346,1201-1,True
59254408203944,214-1,True
59254408294418,1201-2,True
59254408294430,1201-1,True
59254441524794,214-1,True
59254441622394,1201-2,True
59254441622406,1201-1,True
59254474858357,214-1,True
59254474950370,1201-2,True
59254474950382,1201-1,True
59254508183121,214-1,True
59254508278346,1201-2,True
59254508278358,1201-1,True
59254541546272,214-1,True
59254541638322,1201-2,True
59254541638334,1201-1,True
59254574866312,214-1,True
59254574966489,1201-2,True
59254574966501,1201-1,True
59254608204285,214-1,True
59254608295136,1201-2,True
59254608295148,1201-1,True
59254641531924,214-1,True
59254641623438,1201-2,True
59254641623450,1201-1,True
59254674859402,214-1,True
59254674951577,1201-2,True
59254674951589,1201-1,True
59254708189111,214-1,True
59254708279624,1201-2,True
59254708279636,1201-1,True
59254741543712,214-1,True
59254741639688,1201-2,True
59254741639700,1201-1,True
59254774871170,214-1,True
59254774967809,1201-2,True
59254774967821,1201-1,True
59254808198629,214-1,True
59254808295930,1201-2,True
59254808295942,1201-1,True
59254841526069,214-1,True
59254841624044,1201-2,True
59254841624056,1201-1,True
59254874865756,214-1,True
59254874952056,1201-2,True
59254874952068,1201-1,True
59254908190505,214-1,True
59254908280019,1201-2,True
59254908280031,1201-1,True
59254941546684,214-1,True
59254941640485,1201-2,True
59254941640497,1201-1,True
59254974877868,214-1,True
59254974968593,1201-2,True
59254974968605,1201-1,True
59255008198563,214-1,True
59255008296701,1201-2,True
59255008296713,1201-1,True
59255041527177,214-1,True
59255041624816,1201-2,True
59255041624828,1201-1,True
59255074854624,214-1,True
59255074952924,1201-2,True
59255074952936,1201-1,True
59255108182001,214-1,True
59255108280976,1201-2,True
59255108280988,1201-1,True
59255141542980,214-1,True
59255141641119,1201-2,True
59255141641131,1201-1,True
59255174870564,214-1,True
59255174969365,1201-2,True
59255174969377,1201-1,True
59255208201847,214-1,True
59255208297611,1201-2,True
59255208297623,1201-1,True
59255241529363,214-1,True
59255241625788,1201-2,True
59255241625800,1201-1,True
59255274857685,214-1,True
59255274953824,1201-2,True
59255274953836,1201-1,True
59255308190117,214-1,True
59255308282042,1201-2,True
59255308282054,1201-1,True
59255341549935,214-1,True
59255341642199,1201-2,True
59255341642211,1201-1,True
59255374877387,214-1,True
59255374970312,1201-2,True
59255374970324,1201-1,True
59255408204826,214-1,True
59255408298426,1201-2,True
59255408298438,1201-1,True
59255441533239,214-1,True
59255441626539,1201-2,True
59255441626551,1201-1,True
59255474864390,214-1,True
59255474954653,1201-2,True
59255474954665,1201-1,True
59255508292167,214-1,True
59255508378767,1201-2,True
59255508378779,1201-1,True
59255541615455,214-1,True
59255541706880,1201-2,True
59255541706892,1201-1,True
59255574941518,214-1,True
59255575034993,1201-2,True
59255575035005,1201-1,True
59255608269961,214-1,True
59255608363136,1201-2,True
59255608363148,1201-1,True
59255641592157,214-1,True
59255641691332,1201-2,True
59255641691344,1201-1,True
59255674931898,214-1,True
59255675019412,1201-2,True
59255675019424,1201-1,True
59255708258979,214-1,True
59255708347580,1201-2,True
59255708347592,1201-1,True
59255741594847,214-1,True
59255741675698,1201-2,True
59255741675710,1201-1,True
59255774923385,214-1,True
59255775003773,1201-2,True
59255775003785,1201-1,True
59255808233076,214-1,True
59255808331751,1201-2,True
59255808331763,1201-1,True
59255841562254,214-1,True
59255841659729,1201-2,True
59255841659741,1201-1,True
59255874891907,214-1,True
59255874987707,1201-2,True
59255874987719,1201-1,True
59255908219210,214-1,True
59255908315685,1201-2,True
59255908315697,1201-1,True
59255941546313,214-1,True
59255941643663,1201-2,True
59255941643675,1201-1,True
59255974873591,214-1,True
59255974971641,1201-2,True
59255974971653,1201-1,True
59256008201011,214-1,True
59256008299738,1201-2,True
59256008299750,1201-1,True
59256041528803,214-1,True
59256041628192,1201-2,True
59256041628204,1201-1,True
59256074867470,214-1,True
59256074956646,1201-2,True
59256074956658,1201-1,True
59256108194013,214-1,True
59256108285027,1201-2,True
59256108285039,1201-1,True
59256141522841,214-1,True
59256141613141,1201-2,True
59256141613153,1201-1,True
59256174884312,214-1,True
59256174973162,1201-2,True
59256174973174,1201-1,True
59256208210821,214-1,True
59256208301296,1201-2,True
59256208301308,1201-1,True
59256241535917,214-1,True
59256241629431,1201-2,True
59256241629443,1201-1,True
59256274868715,214-1,True
59256274957565,1201-2,True
59256274957577,1201-1,True
59256308235024,214-1,True
59256308333699,1201-2,True
59256308333711,1201-1,True
59256341571483,214-1,True
59256341661834,1201-2,True
59256341661846,1201-1,True
59256374895668,214-1,True
59256374989968,1201-2,True
59256374989980,1201-1,True
59256408246339,214-1,True
59256408318102,1201-2,True
59256408318114,1201-1,True
59256442387390,214-1,True
59256442478240,1201-2,True
59256442478252,1201-1,True
59256475713524,214-1,True
59256475806374,1201-2,True
59256475806386,1201-1,True
59256508276580,214-1,True
59256508366506,1201-2,True
59256508366518,1201-1,True
59256541599039,214-1,True
59256541694640,1201-2,True
59256541694652,1201-1,True
59256574927477,214-1,True
59256575022777,1201-2,True
59256575022789,1201-1,True
59256608259326,214-1,True
59256608350965,1201-2,True
59256608350977,1201-1,True
59256641586656,214-1,True
59256641679257,1201-2,True
59256641679269,1201-1,True
59256674923669,214-1,True
59256675007469,1201-2,True
59256675007481,1201-1,True
59256708268447,214-1,True
59256708335585,1201-2,True
59256708335597,1201-1,True
59256741568562,214-1,True
59256741663701,1201-2,True
59256741663713,1201-1,True
59256774897053,214-1,True
59256774991816,1201-2,True
59256774991828,1201-1,True
59256808224831,214-1,True
59256808319932,1201-2,True
59256808319944,1201-1,True
59256841552622,214-1,True
59256841648047,1201-2,True
59256841648059,1201-1,True
59256874884062,214-1,True
59256874976163,1201-2,True
59256874976175,1201-1,True
59256908213460,214-1,True
59256908304311,1201-2,True
59256908304323,1201-1,True
59256941536622,214-1,True
59256941632510,1201-2,True
59256941632522,1201-1,True
59256974862412,214-1,True
59256974960550,1201-2,True
59256974960562,1201-1,True
59257008188219,214-1,True
59257008288608,1201-2,True
59257008288620,1201-1,True
59257041527916,214-1,True
59257041616841,1201-2,True
59257041616853,1201-1,True
59257074884914,214-1,True
59257074976927,1201-2,True
59257074976939,1201-1,True
59257108209434,214-1,True
59257108304908,1201-2,True
59257108304920,1201-1,True
59257141542708,214-1,True
59257141632759,1201-2,True
59257141632771,1201-1,True
59257174864210,214-1,True
59257174961224,1201-2,True
59257174961236,1201-1,True
59257208194160,214-1,True
59257208289511,1201-2,True
59257208289523,1201-1,True
59257241520247,214-1,True
59257241617635,1201-2,True
59257241617647,1201-1,True
59257274891177,214-1,True
59257274945727,1201-2,True
59257274945739,1201-1,True
59257308214926,214-1,True
59257308305901,1201-2,True
59257308305913,1201-1,True
59257341542371,214-1,True
59257341634010,1201-2,True
59257341634022,1201-1,True
59257374873518,214-1,True
59257374962118,1201-2,True
59257374962130,1201-1,True
59257408200963,214-1,True
59257408290226,1201-2,True
59257408290238,1201-1,True
59257441528409,214-1,True
59257441618334,1201-2,True
59257441618346,1201-1,True
59257475734645,214-1,True
59257475826445,1201-2,True
59257475826457,1201-1,True
59257508280076,214-1,True
59257508370551,1201-2,True
59257508370563,1201-1,True
59257541607521,214-1,True
59257541698659,1201-2,True
59257541698671,1201-1,True
59257574935011,214-1,True
59257575026812,1201-2,True
59257575026824,1201-1,True
59257608266254,214-1,True
59257608355017,1201-2,True
59257608355029,1201-1,True
59257641597337,214-1,True
59257641683063,1201-2,True
59257641683075,1201-1,True
59257674922993,214-1,True
59257675011293,1201-2,True
59257675011305,1201-1,True
59257708256936,214-1,True
59257708339411,1201-2,True
59257708339423,1201-1,True
59257741572256,214-1,True
59257741667557,1201-2,True
59257741667569,1201-1,True
59257774900352,214-1,True
59257774995703,1201-2,True
59257774995715,1201-1,True
59257808229423,214-1,True
59257808323848,1201-2,True
59257808323860,1201-1,True
59257841554769,214-1,True
59257841651994,1201-2,True
59257841652006,1201-1,True
59257874880343,214-1,True
59257874980143,1201-2,True
59257874980155,1201-1,True
59257908213364,214-1,True
59257908308290,1201-2,True
59257908308302,1201-1,True
59257941542385,214-1,True
59257941636398,1201-2,True
59257941636410,1201-1,True
59257974873956,214-1,True
59257974964506,1201-2,True
59257974964518,1201-1,True
59258008201789,214-1,True
59258008292589,1201-2,True
59258008292601,1201-1,True
59258041524490,214-1,True
59258041620629,1201-2,True
59258041620641,1201-1,True
59258074851202,214-1,True
59258074948752,1201-2,True
59258074948764,1201-1,True
59258108216265,214-1,True
59258108308865,1201-2,True
59258108308877,1201-1,True
59258141541639,214-1,True
59258141637028,1201-2,True
59258141637040,1201-1,True
59258174873715,214-1,True
59258174965190,1201-2,True
59258174965202,1201-1,True
59258208199128,214-1,True
59258208293392,1201-2,True
59258208293404,1201-1,True
59258241529466,214-1,True
59258241621641,1201-2,True
59258241621653,1201-1,True
59258274853579,214-1,True
59258274949717,1201-2,True
59258274949729,1201-1,True
59258308219870,214-1,True
59258308309883,1201-2,True
59258308309895,1201-1,True
59258341546324,214-1,True
59258341637963,1201-2,True
59258341637975,1201-1,True
59258374876583,214-1,True
59258374966133,1201-2,True
59258374966145,1201-1,True
59258408198099,214-1,True
59258408294149,1201-2,True
59258408294161,1201-1,True
59258441530741,214-1,True
59258441622166,1201-2,True
59258441622178,1201-1,True
59258474860833,214-1,True
59258474950183,1201-2,True
59258474950195,1201-1,True
59258508187686,214-1,True
59258508278199,1201-2,True
59258508278211,1201-1,True
59258541540116,214-1,True
59258541638216,1201-2,True
59258541638228,1201-1,True
59258574877816,214-1,True
59258574966368,1201-2,True
59258574966380,1201-1,True
59258608222154,214-1,True
59258608294880,1201-2,True
59258608294892,1201-1,True
59258641527874,214-1,True
59258641623225,1201-2,True
59258641623237,1201-1,True
59258674854480,214-1,True
59258674951456,1201-2,True
59258674951468,1201-1,True
59258708186239,214-1,True
59258708279539,1201-2,True
59258708279551,1201-1,True
59258741542845,214-1,True
59258741639570,1201-2,True
59258741639582,1201-1,True
59258774875282,214-1,True
59258774967670,1201-2,True
59258774967682,1201-1,True
59258808199632,214-1,True
59258808295770,1201-2,True
59258808295782,1201-1,True
59258841535159,214-1,True
59258841623885,1201-2,True
59258841623897,1201-1,True
59258874856928,214-1,True
59258874951776,1201-2,True
59258874951788,1201-1,True
59258908181950,214-1,True
59258908279176,1201-2,True
59258908279188,1201-1,True
59258941541684,214-1,True
59258941639535,1201-2,True
59258941639547,1201-1,True
59258974874879,214-1,True
59258974967893,1201-2,True
59258974967905,1201-1,True
59259008199275,214-1,True
59259008296251,1201-2,True
59259008296263,1201-1,True
59259041532258,214-1,True
59259041624609,1201-2,True
59259041624621,1201-1,True
59259074861474,214-1,True
59259074952899,1201-2,True
59259074952911,1201-1,True
59259108187704,214-1,True
59259108280967,1201-2,True
59259108280979,1201-1,True
59259141542567,214-1,True
59259141641043,1201-2,True
59259141641055,1201-1,True
59259174873859,214-1,True
59259174969284,1201-2,True
59259174969296,1201-1,True
59259208201425,214-1,True
59259208297526,1201-2,True
59259208297538,1201-1,True
59259241529909,214-1,True
59259241625709,1201-2,True
59259241625721,1201-1,True
59259274857292,214-1,True
59259274953767,1201-2,True
59259274953779,1201-1,True
59259308182229,214-1,True
59259308281955,1201-2,True
59259308281967,1201-1,True
59259341546726,214-1,True
59259341642076,1201-2,True
59259341642088,1201-1,True
59259374870225,214-1,True
59259374970201,1201-2,True
59259374970213,1201-1,True
59259408208850,214-1,True
59259408298325,1201-2,True
59259408298337,1201-1,True
59259441537274,214-1,True
59259441626449,1201-2,True
59259441626461,1201-1,True
59259474865898,214-1,True
59259474954574,1201-2,True
59259474954586,1201-1,True
59259508285060,214-1,True
59259508378698,1201-2,True
59259508378710,1201-1,True
59259541612309,214-1,True
59259541706822,1201-2,True
59259541706834,1201-1,True
59259574948355,214-1,True
59259575034955,1201-2,True
59259575034967,1201-1,True
59259608265857,214-1,True
59259608363120,1201-2,True
59259608363132,1201-1,True
59259641595687,214-1,True
59259641691288,1201-2,True
59259641691300,1201-1,True
59259674923167,214-1,True
59259675019431,1201-2,True
59259675019443,1201-1,True
59259708254433,214-1,True
59259708347658,1201-2,True
59259708347670,1201-1,True
59259741589454,214-1,True
59259741675879,1201-2,True
59259741675891,1201-1,True
59259774920537,214-1,True
59259775003926,1201-2,True
59259775003938,1201-1,True
59259808233089,214-1,True
59259808332014,1201-2,True
59259808332026,1201-1,True
59259841564214,214-1,True
59259841660102,1201-2,True
59259841660114,1201-1,True
59259874891641,214-1,True
59259874988191,1201-2,True
59259874988203,1201-1,True
59259908219054,214-1,True
59259908316279,1201-2,True
59259908316291,1201-1,True
59259941546456,214-1,True
59259941644382,1201-2,True
59259941644394,1201-1,True
59259974873671,214-1,True
59259974972268,1201-2,True
59259974972280,1201-1,True
59260008204163,214-1,True
59260008299677,1201-2,True
59260008299689,1201-1,True
59260041531761,214-1,True
59260041627987,1201-2,True
59260041627999,1201-1,True
59260074860371,214-1,True
59260074956297,1201-2,True
59260074956309,1201-1,True
59260108262507,214-1,True
